"","id","host_id","host_since","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","is_location_exact","room_type","accommodates","bathrooms","bedrooms","beds","square_feet","price","cleaning_fee","minimum_nights","number_of_reviews","number_of_reviews_ltm","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month","Pre_20_reviews","Post_20_reviews","ForRent"
"422",392948,312722,2010-12-07,100,87,"f",6,6,"f","Brooklyn",40.70994,-73.96573,"t","Private room",1,1,1,0,NA,45,NA,29,26,15,95,10,9,10,10,10,10,"strict_14_with_grace_period",0.69,3,0,"t"
"423",394026,1651591,2012-01-25,NA,97,"t",2,2,"f","Brooklyn",40.72049,-73.95221,"t","Private room",2,1,1,1,NA,90,85,2,4,2,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.04,2,0,"t"
"424",394111,1947974,2012-03-18,0,NA,"f",2,2,"t","Queens",40.71068,-73.81577,"t","Private room",2,2,1,1,NA,75,20,1,16,0,91,9,10,10,10,10,10,"strict_14_with_grace_period",0.16,0,0,"t"
"425",397034,70234,2010-01-13,NA,NA,"f",1,1,"f","Manhattan",40.7824,-73.98294,"t","Private room",1,1,1,1,NA,125,25,1,25,0,94,9,10,10,10,10,10,"strict_14_with_grace_period",0.25,0,0,"t"
"426",397420,1985717,2012-03-21,NA,NA,"f",1,1,"f","Manhattan",40.82703,-73.94311,"t","Private room",1,1,1,1,NA,85,NA,3,6,0,93,9,9,10,10,8,9,"moderate",0.06,0,0,"t"
"427",401039,2001830,2012-03-25,100,96,"f",3,3,"t","Bronx",40.84886,-73.91223,"t","Private room",4,1,1,1,NA,50,NA,3,169,13,87,9,8,10,10,9,9,"strict_14_with_grace_period",1.73,4,0,"t"
"428",401836,2005740,2012-03-25,NA,100,"f",1,1,"t","Manhattan",40.76494,-73.95804,"t","Entire home/apt",6,1,2,4,NA,300,100,4,23,4,98,10,10,10,10,10,10,"moderate",0.23,1,0,"t"
"429",403712,528594,2011-04-22,NA,100,"f",0,0,"f","Manhattan",40.72873,-73.98675,"t","Entire home/apt",3,1,1,1,NA,300,0,2,6,0,100,8,9,10,10,10,9,"strict_14_with_grace_period",0.06,0,0,"t"
"430",404923,2017752,2012-03-27,100,100,"t",1,1,"t","Brooklyn",40.64791,-73.97904,"t","Entire home/apt",2,1,1,1,NA,88,60,3,263,22,94,10,10,10,10,10,9,"moderate",2.64,0,0,"t"
"431",405025,2018042,2012-03-27,100,100,"t",1,1,"f","Queens",40.75453,-73.93377,"t","Entire home/apt",5,1,1,6,753,215,50,2,90,34,99,10,10,10,10,10,10,"strict_14_with_grace_period",1.22,6,0,"t"
"432",405408,2020431,2012-03-27,100,85,"f",2,2,"t","Manhattan",40.7209,-73.99947,"f","Entire home/apt",2,1,1,1,NA,225,150,3,151,20,96,10,10,9,9,10,9,"strict_14_with_grace_period",1.53,5,0,"t"
"433",409262,1621363,2012-01-18,100,75,"t",2,2,"t","Brooklyn",40.68599,-73.98826,"t","Entire home/apt",5,1,2,3,NA,300,250,29,23,0,100,10,10,10,10,10,9,"strict_14_with_grace_period",0.23,0,0,"t"
"434",412061,2051075,2012-04-01,100,100,"t",2,2,"t","Brooklyn",40.67159,-73.95604,"t","Entire home/apt",2,1,2,2,NA,125,125,30,60,2,98,10,9,10,10,10,9,"strict_14_with_grace_period",0.61,1,0,"t"
"435",412180,2051961,2012-04-02,NA,NA,"f",1,1,"f","Brooklyn",40.69321,-73.9442,"t","Entire home/apt",4,1,1,2,NA,95,100,5,9,0,94,10,9,10,10,9,9,"moderate",0.09,0,0,"t"
"436",413504,1286417,2011-10-13,NA,60,"f",1,1,"t","Brooklyn",40.71348,-73.94447,"t","Private room",2,1,1,1,NA,119,20,3,138,2,98,10,10,10,10,10,10,"moderate",1.4,1,0,"t"
"437",413775,2058589,2012-04-02,NA,40,"f",1,1,"t","Manhattan",40.75816,-73.96457,"t","Entire home/apt",2,1,1,1,NA,275,80,2,18,2,97,10,9,10,10,10,9,"flexible",0.23,0,0,"t"
"438",417685,119588,2010-05-06,100,62,"f",2,2,"t","Brooklyn",40.66626,-73.97933,"t","Entire home/apt",6,1,2,3,NA,160,85,2,167,23,92,10,9,10,10,10,9,"strict_14_with_grace_period",1.78,2,0,"t"
"439",421539,1008997,2011-08-23,100,98,"t",4,4,"t","Manhattan",40.79018,-73.94872,"t","Entire home/apt",4,1,2,2,NA,199,60,5,54,16,97,10,9,10,10,9,10,"flexible",0.54,9,0,"t"
"440",423275,2105276,2012-04-10,NA,0,"f",1,1,"f","Queens",40.76396,-73.9181,"t","Entire home/apt",3,1,1,1,NA,150,50,4,45,0,95,9,10,10,10,10,9,"strict_14_with_grace_period",0.46,0,0,"t"
"441",424192,2108853,2012-04-10,NA,NA,"f",1,1,"t","Manhattan",40.7559,-73.99469,"t","Entire home/apt",2,1,1,1,0,325,150,30,18,0,98,9,10,10,10,9,9,"strict_14_with_grace_period",0.18,0,0,"t"
"442",424667,2111060,2012-04-10,100,81,"f",2,2,"t","Manhattan",40.75962,-73.9842,"f","Private room",1,1,1,1,NA,99,89,1,138,4,94,10,9,10,10,9,9,"strict_14_with_grace_period",1.41,2,0,"t"
"443",424767,2103888,2012-04-09,100,100,"t",1,1,"f","Manhattan",40.74406,-73.98273,"t","Entire home/apt",4,1,0,2,1200,325,100,2,215,20,99,10,10,10,10,10,10,"strict_14_with_grace_period",2.18,1,0,"t"
"444",426449,1755529,2012-02-15,NA,50,"f",1,1,"f","Brooklyn",40.67398,-73.96219,"t","Private room",2,1,1,1,NA,110,60,2,3,3,93,10,10,10,10,10,9,"flexible",0.33,0,0,"t"
"445",428226,2128778,2012-04-12,NA,79,"t",1,1,"t","Brooklyn",40.67436,-73.956,"t","Private room",1,1,1,1,NA,55,60,2,71,9,99,10,10,10,10,10,10,"moderate",0.72,1,0,"t"
"446",436510,2168251,2012-04-18,NA,14,"f",1,1,"t","Brooklyn",40.7108,-73.96226,"t","Entire home/apt",4,1,1,2,NA,200,95,3,18,2,98,10,9,10,10,10,10,"strict_14_with_grace_period",0.18,0,0,"t"
"447",436619,2168468,2012-04-18,NA,88,"f",2,2,"t","Manhattan",40.72507,-73.98861,"t","Private room",2,1,1,1,750,110,65,2,90,26,96,10,10,10,10,10,10,"strict_14_with_grace_period",0.94,1,0,"t"
"448",436824,200243,2010-08-13,100,68,"f",2,2,"t","Manhattan",40.82726,-73.9444,"t","Private room",2,1,1,0,NA,65,NA,1,18,1,95,10,9,10,10,10,9,"moderate",0.27,0,0,"t"
"449",436912,2169810,2012-04-18,100,82,"t",1,1,"t","Manhattan",40.71642,-74.00554,"t","Entire home/apt",3,2,2,2,NA,595,80,3,65,0,96,10,10,10,10,10,9,"strict_14_with_grace_period",0.66,0,0,"t"
"450",438513,2177462,2012-04-19,NA,53,"f",1,1,"t","Brooklyn",40.65814,-73.96181,"t","Entire home/apt",4,1,2,2,NA,150,125,3,95,10,93,10,9,10,10,9,9,"strict_14_with_grace_period",0.96,1,0,"t"
"451",439750,1566042,2012-01-04,NA,33,"f",2,2,"t","Brooklyn",40.71517,-73.94292,"t","Private room",2,1,1,1,NA,55,50,150,10,0,95,9,8,9,10,9,9,"strict_14_with_grace_period",0.12,0,0,"t"
"452",439870,1903758,2012-03-11,100,50,"f",1,1,"t","Brooklyn",40.66859,-73.98235,"t","Entire home/apt",5,2,4,4,NA,345,200,45,2,2,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.21,1,0,"t"
"453",442636,1655939,2012-01-26,100,100,"t",2,2,"t","Queens",40.70054,-73.90255,"t","Entire home/apt",5,1,1,2,NA,77,70,3,326,39,94,10,10,10,10,9,9,"strict_14_with_grace_period",3.3,9,0,"t"
"454",444171,2206506,2012-04-23,NA,80,"t",2,2,"t","Brooklyn",40.68813,-73.92817,"t","Entire home/apt",4,2.5,2,2,NA,189,100,7,7,0,94,10,9,10,10,9,9,"strict_14_with_grace_period",0.08,0,0,"t"
"455",447766,1109143,2011-09-04,NA,NA,"f",1,1,"t","Manhattan",40.73903,-73.97975,"t","Private room",1,1,1,1,1000,100,NA,1,1,0,80,8,8,8,10,8,10,"moderate",0.01,0,0,"t"
"456",448048,1267021,2011-10-09,NA,93,"f",3,3,"f","Queens",40.75243,-73.87843,"t","Private room",2,1,1,1,150,99,40,3,32,2,89,9,8,10,10,9,9,"strict_14_with_grace_period",0.35,0,0,"t"
"457",448049,1267021,2011-10-09,NA,93,"f",3,3,"f","Queens",40.74944,-73.89292,"t","Private room",2,1,1,1,NA,99,40,3,55,0,83,8,8,9,9,9,9,"strict_14_with_grace_period",0.57,0,0,"t"
"458",448985,327033,2010-12-25,100,67,"f",2,2,"t","Brooklyn",40.69886,-73.91412,"t","Private room",2,1,1,0,NA,59,15,30,6,0,100,9,10,10,10,8,9,"moderate",0.06,0,0,"t"
"459",449034,124357,2010-05-13,100,68,"f",3,3,"f","Brooklyn",40.71756,-73.95282,"t","Private room",2,1,1,2,NA,90,NA,1,157,2,92,9,9,9,9,10,9,"strict_14_with_grace_period",1.6,1,0,"t"
"460",449660,2233165,2012-04-26,NA,59,"t",1,1,"t","Brooklyn",40.64814,-73.97304,"t","Private room",2,1,1,2,NA,80,NA,2,127,10,97,10,10,10,10,10,10,"moderate",1.29,0,0,"t"
"461",450577,2237267,2012-04-27,100,91,"t",1,1,"f","Manhattan",40.77555,-73.9767,"t","Entire home/apt",2,1,1,2,NA,250,100,3,82,9,95,10,10,10,10,10,10,"moderate",0.84,2,0,"t"
"462",450578,9647066,2013-10-26,100,82,"t",2,2,"t","Brooklyn",40.6397,-74.0162,"t","Private room",2,1,1,1,NA,55,30,7,29,1,94,10,10,10,10,9,9,"flexible",0.29,0,0,"t"
"463",453094,137814,2010-06-03,100,100,"f",3,3,"t","Brooklyn",40.68818,-73.96383,"t","Private room",2,1,1,1,NA,70,25,2,367,31,90,10,9,10,10,10,10,"moderate",3.73,6,0,"t"
"464",454929,1385575,2011-11-08,86,20,"f",2,2,"t","Manhattan",40.72981,-73.98318,"t","Entire home/apt",2,1,2,2,900,90,60,5,73,10,97,10,10,10,10,10,9,"moderate",1.18,0,0,"t"
"465",456190,2267864,2012-05-01,100,93,"f",2,2,"f","Manhattan",40.73357,-74.00723,"t","Entire home/apt",2,1,1,1,NA,174,97,2,299,35,92,9,10,9,10,10,9,"strict_14_with_grace_period",3.09,8,0,"t"
"466",463042,1333948,2011-10-25,100,63,"f",1,1,"t","Manhattan",40.72355,-73.99479,"t","Entire home/apt",3,1,1,1,NA,220,70,3,49,5,97,9,10,10,10,10,9,"strict_14_with_grace_period",0.5,1,0,"t"
"467",463107,2301624,2012-05-06,100,67,"f",1,1,"t","Brooklyn",40.66933,-73.93798,"t","Entire home/apt",7,1,3,6,NA,250,200,90,20,1,98,10,9,10,10,9,10,"strict_14_with_grace_period",0.21,0,0,"t"
"468",467634,2321321,2012-05-08,100,97,"f",2,2,"f","Queens",40.67747,-73.76493,"t","Shared room",3,1,1,3,NA,39,NA,1,480,29,92,9,9,9,10,9,9,"flexible",4.93,2,0,"t"
"469",467866,2321870,2012-05-08,100,78,"t",1,1,"t","Manhattan",40.73123,-74.00591,"t","Private room",2,1,1,1,450,100,15,2,216,20,98,10,10,10,10,10,10,"flexible",2.21,1,0,"t"
"470",471914,2147438,2012-04-15,100,11,"f",1,1,"t","Brooklyn",40.65955,-73.96066,"t","Private room",4,1,1,1,NA,110,0,4,13,1,97,10,10,10,10,10,9,"moderate",0.15,0,0,"t"
"471",478053,2368753,2012-05-14,NA,100,"t",1,1,"f","Manhattan",40.71137,-73.99403,"t","Private room",2,1,1,1,NA,125,50,1,61,13,96,9,9,10,10,9,9,"moderate",0.63,2,0,"t"
"472",478385,2368133,2012-05-14,NA,86,"f",1,1,"f","Manhattan",40.74428,-73.97809,"f","Entire home/apt",4,1,1,1,NA,135,95,3,137,7,95,10,9,10,10,10,9,"strict_14_with_grace_period",1.41,0,0,"t"
"473",479263,2373905,2012-05-14,100,100,"f",1,1,"f","Brooklyn",40.7182,-73.95763,"t","Entire home/apt",4,1,0,1,700,145,100,30,39,3,94,10,9,10,10,10,9,"strict_14_with_grace_period",0.4,1,0,"t"
"474",479285,2374190,2012-05-14,100,0,"f",1,1,"f","Queens",40.74679,-73.91853,"t","Entire home/apt",1,1,1,0,NA,99,80,3,1,0,97,10,10,8,10,10,10,"strict_14_with_grace_period",0.01,0,0,"t"
"475",482365,914838,2011-08-03,100,47,"f",7,7,"t","Manhattan",40.75636,-73.9939,"t","Entire home/apt",3,1,1,1,NA,80,200,10,34,2,79,9,9,9,9,9,8,"flexible",0.35,0,0,"t"
"476",483414,1539749,2011-12-27,100,100,"f",5,5,"f","Brooklyn",40.68586,-73.94837,"t","Private room",2,1,1,1,NA,55,25,2,24,2,94,10,9,9,9,9,9,"moderate",0.25,1,0,"t"
"477",490278,2424873,2012-05-21,100,20,"f",0,0,"f","Manhattan",40.75632,-73.96464,"t","Entire home/apt",2,1,1,1,NA,99,74,30,30,0,90,9,8,10,10,10,9,"strict_14_with_grace_period",0.31,0,0,"t"
"478",491123,2427868,2012-05-21,100,100,"t",1,1,"f","Brooklyn",40.67369,-73.96589,"t","Private room",2,1,1,1,0,102,50,2,136,16,96,10,10,10,10,10,10,"strict_14_with_grace_period",1.57,0,0,"t"
"479",491529,2429432,2012-05-21,100,100,"t",1,1,"f","Brooklyn",40.67211,-73.976,"t","Entire home/apt",5,2,3,3,NA,295,85,3,52,25,98,10,10,10,10,10,10,"moderate",0.74,5,0,"t"
"480",491977,2431528,2012-05-21,100,42,"f",1,1,"t","Manhattan",40.71456,-73.99978,"t","Entire home/apt",2,1,1,1,NA,165,100,5,30,8,90,9,9,9,10,9,9,"strict_14_with_grace_period",0.31,2,0,"t"
"481",492785,2435392,2012-05-22,NA,NA,"f",0,0,"t","Brooklyn",40.68629,-73.96367,"t","Entire home/apt",2,1,1,2,NA,250,90,21,72,0,97,10,10,10,10,10,10,"moderate",0.74,0,0,"t"
"482",493611,1407251,2011-11-14,100,55,"t",2,2,"t","Brooklyn",40.67862,-73.98561,"t","Entire home/apt",4,1,1,1,NA,500,100,1,70,4,96,10,9,10,10,9,9,"strict_14_with_grace_period",0.72,1,0,"t"
"483",498052,2426779,2012-05-21,100,95,"t",1,1,"t","Brooklyn",40.71483,-73.96216,"t","Private room",2,1,1,1,NA,120,35,1,153,30,100,10,10,10,10,10,10,"strict_14_with_grace_period",1.59,6,0,"t"
"484",498859,2462260,2012-05-25,75,80,"f",1,1,"t","Brooklyn",40.5822,-73.96392,"f","Entire home/apt",6,1.5,2,0,850,169,0,4,71,11,97,10,10,10,10,9,10,"moderate",1.17,2,0,"t"
"485",499249,2463894,2012-05-25,NA,0,"f",1,1,"f","Brooklyn",40.70528,-73.95756,"t","Private room",1,NA,1,NA,NA,190,0,1,1,0,NA,10,8,10,10,10,10,"strict_14_with_grace_period",0.01,0,0,"t"
"486",500886,2206506,2012-04-23,NA,80,"t",2,2,"t","Brooklyn",40.68825,-73.92951,"t","Private room",2,1.5,1,0,NA,85,35,3,109,7,99,10,10,10,10,9,10,"strict_14_with_grace_period",1.17,2,0,"t"
"487",501693,1490833,2011-12-10,100,98,"f",2,2,"f","Manhattan",40.7952,-73.9624,"t","Private room",2,1,1,1,NA,99,40,1,318,41,90,10,9,10,10,10,10,"moderate",3.49,6,0,"t"
"488",503722,2484383,2012-05-28,NA,67,"f",1,1,"t","Brooklyn",40.71345,-73.95689,"t","Entire home/apt",2,1,1,1,NA,175,85,4,19,4,93,10,9,10,10,10,9,"strict_14_with_grace_period",0.3,1,0,"t"
"489",504362,2487309,2012-05-28,NA,39,"t",1,1,"t","Brooklyn",40.67707,-73.97062,"t","Entire home/apt",5,1,2,3,NA,209,120,3,65,11,95,10,10,10,10,10,9,"strict_14_with_grace_period",0.67,1,0,"t"
"490",507393,1539749,2011-12-27,100,100,"f",5,5,"f","Brooklyn",40.68549,-73.94724,"t","Private room",1,1,1,1,NA,49,25,2,53,7,91,9,10,10,9,9,9,"flexible",0.55,1,0,"t"
"491",509989,2472305,2012-05-26,100,62,"t",1,1,"t","Brooklyn",40.64229,-73.96548,"t","Entire home/apt",16,2.5,5,16,NA,349,175,1,177,9,96,10,9,10,10,10,10,"strict_14_with_grace_period",1.91,0,0,"t"
"492",512022,2363574,2012-05-13,NA,78,"f",0,0,"f","Manhattan",40.7221,-73.98244,"t","Entire home/apt",2,1,1,1,NA,200,150,2,28,6,94,10,9,9,10,9,9,"strict_14_with_grace_period",0.29,1,0,"t"
"493",512775,2396295,2012-05-17,100,95,"f",1,1,"t","Queens",40.75296,-73.93716,"t","Entire home/apt",10,2,5,6,NA,350,150,2,204,23,89,9,9,10,9,10,9,"moderate",2.17,6,0,"t"
"494",513343,2528671,2012-06-02,NA,NA,"f",1,1,"f","Brooklyn",40.67717,-73.96915,"t","Entire home/apt",2,1,1,2,NA,125,50,30,1,0,100,10,8,10,8,10,10,"moderate",0.01,0,0,"t"
"495",513362,1367316,2011-11-03,80,81,"f",4,4,"t","Brooklyn",40.66159,-73.95655,"t","Private room",2,1,1,1,NA,40,25,14,27,0,92,9,9,10,9,9,9,"strict_14_with_grace_period",0.28,0,0,"t"
"496",513688,2530670,2012-06-03,100,100,"t",1,1,"t","Brooklyn",40.68586,-73.9809,"t","Entire home/apt",7,2,3,4,NA,350,150,2,159,31,97,10,10,10,10,10,10,"strict_14_with_grace_period",1.64,7,0,"t"
"497",519310,1366310,2011-11-03,100,100,"t",2,2,"t","Queens",40.74377,-73.91225,"t","Private room",2,1,1,1,0,75,20,2,262,13,95,10,10,10,10,10,9,"strict_14_with_grace_period",2.69,2,0,"t"
"498",521820,2555383,2012-06-05,NA,NA,"f",1,1,"t","Brooklyn",40.71543,-73.94504,"t","Private room",1,1,1,1,NA,49,NA,30,1,0,100,10,10,10,10,10,10,"flexible",0.01,0,0,"t"
"499",523123,2572253,2012-06-07,100,40,"f",1,1,"t","Brooklyn",40.66051,-73.98495,"t","Entire home/apt",6,2,4,4,NA,350,175,7,23,4,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.25,0,0,"t"
"500",525388,787204,2011-07-06,NA,88,"t",1,1,"t","Brooklyn",40.73067,-73.955,"t","Entire home/apt",1,1,1,1,NA,200,195,10,22,3,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.23,0,0,"t"
"501",526923,2589521,2012-06-09,NA,29,"f",1,1,"f","Manhattan",40.74129,-73.98374,"t","Entire home/apt",2,1,1,1,NA,265,175,3,27,2,96,10,10,10,10,10,10,"strict_14_with_grace_period",0.29,0,0,"t"
"502",528485,17985,2009-05-20,80,14,"f",2,2,"t","Brooklyn",40.66119,-73.98822,"t","Private room",1,1,1,1,NA,37,0,10,6,1,100,9,10,10,10,9,9,"moderate",0.07,1,0,"t"
"503",530576,263510,2010-10-16,NA,65,"t",1,1,"t","Manhattan",40.78111,-73.97739,"t","Private room",1,1,2,1,NA,93,80,14,116,31,96,10,9,10,10,10,9,"strict_14_with_grace_period",1.2,19,0,"t"
"504",530632,1816331,2012-02-26,NA,0,"f",1,1,"t","Brooklyn",40.67147,-73.94979,"t","Entire home/apt",5,2,2,2,1,275,130,10,2,0,100,10,10,10,10,9,8,"strict_14_with_grace_period",0.06,0,0,"t"
"505",531455,1445298,2011-11-26,100,13,"f",1,1,"t","Brooklyn",40.66199,-73.96294,"t","Entire home/apt",2,1,1,1,NA,80,100,45,25,2,92,9,9,10,10,9,9,"strict_14_with_grace_period",0.26,1,0,"t"
"506",531662,27848,2009-07-27,50,84,"f",5,5,"t","Queens",40.67144,-73.76501,"t","Private room",4,1,1,2,NA,78,25,2,18,3,77,8,9,9,9,8,8,"strict_14_with_grace_period",0.19,1,0,"t"
"507",532288,683230,2011-06-09,100,99,"t",4,4,"t","Manhattan",40.73176,-73.99895,"t","Private room",2,1,1,1,NA,295,125,7,106,4,95,9,10,10,10,10,9,"moderate",1.13,0,0,"t"
"508",533168,2620162,2012-06-12,NA,100,"t",1,1,"f","Manhattan",40.72184,-73.9944,"t","Entire home/apt",2,1,2,2,NA,300,100,30,96,4,97,10,10,10,10,10,10,"strict_14_with_grace_period",1,0,0,"t"
"509",538344,2644519,2012-06-15,NA,100,"f",1,1,"t","Manhattan",40.72924,-73.98113,"t","Entire home/apt",2,1,1,2,NA,195,95,3,185,26,93,10,9,9,10,10,9,"strict_14_with_grace_period",2.3,4,0,"t"
"510",538590,2645592,2012-06-15,NA,67,"f",2,2,"t","Queens",40.75919,-73.91836,"t","Private room",4,1,2,2,NA,150,60,3,74,0,93,9,10,10,9,9,9,"strict_14_with_grace_period",0.77,0,0,"t"
"511",539160,512878,2011-04-16,100,97,"t",2,2,"t","Manhattan",40.83064,-73.94076,"t","Entire home/apt",7,1,2,6,NA,170,100,1,65,18,97,10,10,10,10,9,10,"strict_14_with_grace_period",0.7,0,0,"t"
"512",542203,1846051,2012-03-02,100,97,"f",3,3,"f","Manhattan",40.76304,-73.9888,"t","Entire home/apt",3,1,0,1,NA,165,80,3,40,20,83,9,8,9,9,10,9,"strict_14_with_grace_period",1.61,5,0,"t"
"513",544131,534328,2011-04-25,NA,87,"f",1,1,"t","Manhattan",40.72987,-74.00082,"t","Private room",1,1,1,1,NA,88,30,4,96,11,93,9,9,10,10,10,9,"strict_14_with_grace_period",1,0,0,"t"
"514",545261,746552,2011-06-26,NA,NA,"f",1,1,"f","Brooklyn",40.68752,-73.96688,"t","Private room",3,1,1,0,1800,200,50,3,2,0,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.02,0,0,"t"
"515",545651,1785800,2012-02-21,NA,100,"f",3,3,"t","Brooklyn",40.65841,-73.95016,"t","Private room",2,1,2,1,NA,69,NA,4,19,0,90,9,9,10,10,8,9,"flexible",0.21,0,0,"t"
"516",546383,2680820,2012-06-19,100,88,"t",3,3,"t","Queens",40.75578,-73.81948,"t","Private room",2,1,1,1,NA,55,6,1,496,22,96,10,10,10,10,10,10,"moderate",5.12,4,0,"t"
"517",550653,2706505,2012-06-21,100,38,"f",1,1,"t","Brooklyn",40.6599,-73.98279,"t","Private room",2,1,1,1,NA,50,50,30,6,0,96,10,9,10,10,10,10,"strict_14_with_grace_period",0.2,0,0,"t"
"518",550777,2707053,2012-06-21,NA,50,"f",1,1,"f","Manhattan",40.7964,-73.9675,"t","Entire home/apt",2,1,1,2,NA,210,100,3,34,10,91,9,9,10,10,10,9,"strict_14_with_grace_period",0.36,1,0,"t"
"519",552502,2714897,2012-06-22,NA,50,"f",1,1,"t","Brooklyn",40.67793,-73.95703,"t","Private room",2,1,1,2,NA,79,80,6,12,2,93,10,10,10,10,9,10,"moderate",0.13,0,0,"t"
"520",552519,2715012,2012-06-22,100,94,"f",5,5,"f","Brooklyn",40.6741,-73.94132,"t","Entire home/apt",6,1,2,3,NA,175,125,1,234,21,94,9,10,9,9,9,9,"strict_14_with_grace_period",2.45,5,0,"t"
"521",552639,2518984,2012-06-01,100,100,"f",2,2,"f","Manhattan",40.81757,-73.94709,"t","Entire home/apt",5,1,3,3,NA,200,130,3,57,26,96,10,10,10,10,10,10,"strict_14_with_grace_period",0.75,4,0,"t"
"522",554165,1267900,2011-10-09,100,90,"t",1,1,"t","Brooklyn",40.68437,-73.98946,"t","Entire home/apt",6,1,2,3,NA,400,100,3,68,12,98,10,10,10,10,10,9,"strict_14_with_grace_period",0.71,3,0,"t"
"523",567073,2789268,2012-06-30,100,89,"f",2,2,"t","Manhattan",40.71837,-73.99802,"t","Entire home/apt",3,1,1,1,NA,99,80,2,16,0,99,10,9,10,9,10,9,"strict_14_with_grace_period",0.17,0,0,"t"
"524",567075,2789557,2012-06-30,100,80,"f",1,1,"f","Manhattan",40.75985,-73.96114,"t","Private room",2,1,1,1,NA,113,70,4,24,3,93,9,9,9,9,9,9,"flexible",0.26,0,0,"t"
"525",568684,2798644,2012-07-01,NA,NA,"f",1,1,"t","Brooklyn",40.70202,-73.92402,"t","Entire home/apt",2,1,1,1,NA,115,80,370,6,0,100,10,10,10,10,10,9,"strict_14_with_grace_period",0.08,0,0,"t"
"526",571564,1141935,2011-09-11,67,100,"f",3,3,"f","Brooklyn",40.67436,-73.94807,"t","Private room",2,NA,1,1,NA,95,25,1,125,2,90,9,9,10,9,9,9,"strict_14_with_grace_period",1.32,0,0,"t"
"527",573671,2822805,2012-07-03,100,86,"f",12,12,"f","Brooklyn",40.68634,-73.95055,"t","Private room",1,1.5,1,1,NA,64,58,30,42,1,93,10,9,10,10,9,9,"strict_14_with_grace_period",0.57,0,0,"t"
"528",573795,38513,2009-09-14,50,25,"f",0,0,"f","Brooklyn",40.65204,-73.94938,"t","Entire home/apt",10,1,2,5,NA,133,75,4,106,2,89,9,9,10,9,9,9,"moderate",1.18,0,0,"t"
"529",575061,2828813,2012-07-04,100,96,"t",1,1,"t","Brooklyn",40.71603,-73.95665,"t","Private room",2,1,1,1,NA,120,40,3,173,37,98,10,10,10,10,10,10,"strict_14_with_grace_period",3.78,3,0,"t"
"530",576227,2834840,2012-07-05,0,0,"f",1,1,"f","Manhattan",40.82446,-73.95274,"t","Entire home/apt",2,1,2,2,900,99,50,30,4,0,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.04,0,0,"t"
"531",577824,2841374,2012-07-05,NA,75,"f",1,1,"f","Brooklyn",40.6772,-73.9506,"t","Private room",2,1,2,1,NA,80,50,7,15,5,100,10,10,10,10,10,10,"moderate",0.47,1,0,"t"
"532",582372,733370,2011-06-22,NA,0,"f",1,1,"t","Queens",40.77115,-73.92275,"t","Private room",2,1,1,2,NA,69,NA,365,23,0,98,10,9,10,10,10,10,"strict_14_with_grace_period",0.24,0,0,"t"
"533",584122,2878358,2012-07-09,NA,60,"t",1,1,"f","Manhattan",40.77032,-73.99493,"t","Private room",2,1,1,1,NA,200,100,3,73,7,96,10,10,10,10,10,9,"strict_14_with_grace_period",0.77,0,0,"t"
"534",586847,311286,2010-12-06,100,58,"f",5,5,"f","Brooklyn",40.67649,-73.9435,"t","Private room",2,1,1,1,NA,80,50,2,5,0,92,9,8,9,9,8,9,"strict_14_with_grace_period",0.07,0,0,"t"
"535",587554,2897329,2012-07-10,100,92,"f",1,1,"t","Manhattan",40.73041,-74.00326,"t","Entire home/apt",2,1,1,2,NA,198,100,7,40,7,94,9,9,10,10,10,9,"strict_14_with_grace_period",0.43,0,0,"t"
"536",587698,807642,2011-07-11,100,100,"t",2,2,"f","Brooklyn",40.60399,-73.97092,"t","Private room",2,1,1,1,NA,72,75,1,70,11,98,10,10,10,10,10,10,"strict_14_with_grace_period",0.81,0,0,"t"
"537",587740,2899508,2012-07-11,NA,33,"t",2,2,"t","Manhattan",40.72372,-74.00277,"t","Entire home/apt",2,1.5,1,1,NA,199,120,32,12,2,95,10,9,10,10,10,9,"strict_14_with_grace_period",0.13,1,0,"t"
"538",589089,335272,2011-01-04,100,71,"t",1,1,"t","Brooklyn",40.67913,-73.97479,"f","Private room",1,2,1,0,NA,96,25,1,112,0,96,10,9,10,10,10,9,"moderate",1.17,0,0,"t"
"539",591135,1523018,2011-12-20,100,93,"t",1,1,"f","Manhattan",40.72466,-73.99632,"t","Private room",1,1,1,0,NA,90,0,1,158,26,95,10,9,10,10,10,9,"strict_14_with_grace_period",1.82,5,0,"t"
"540",593320,2929756,2012-07-13,100,78,"f",4,4,"f","Manhattan",40.86345,-73.92039,"t","Private room",3,1,1,2,NA,55,80,4,170,11,89,9,9,9,10,9,9,"strict_14_with_grace_period",1.77,1,0,"t"
