"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"1546","7368190","620477078",2020-03-22,140087391,"Daniel","Très bon accueil de la part de la charmante Babita (qui vit réellement dans cet appartement et qui nous permet d’avoir un aperçu de ses centres d’intérêts plutôt que d’être dans un appartement neutre et impersonnel)
Appartement propre, lumineux et bien agencé ,très pratique pour découvrir New York. Cerise sur le gâteau, l’immeuble possède un roof top accessible jouissant d’une très jolie vue typiquement New-Yorkaise."
"1547","7389120","618017594",2020-03-14,197073048,"Melanie","Alex is very nice and also super accommodating, I couldn’t get into the house with the lock and Alex very quickly helped me with the issue . Communication was very prompt! My only qualm was the area not the safest but I didn’t have any issues there. The place is gorgeous if I’m out this way I’d definitely stay again!"
"1548","7389120","626347390",2020-05-26,119804338,"Tati","O espaço estava limpo e bem cuidado. O Alex responde rápido a qualquer solicitação. Obrigada!"
"1549","7441587","623920371",2020-05-04,87272885,"Viktoriia","My husband and our little daughter lived in the apartment for almost 4 months.  Very stylish apartment.  Located 10 minutes from the metro.  Big grocery shopping and whatever you need basically in 10 minutes by walk. Seth, always answered very quickly if we needed something.  Highly Recommend."
"1550","7453537","618158510",2020-03-14,12266100,"Laura","Len is a busy man, sometimes he's forget to write about the reviews. But it's n matter, the place is good, the brunch wonderful , and the is a perfect place to meet new people . 
i'll always come back"
"1551","7453537","618670641",2020-03-15,194311724,"Emmanuel","place was very nice and everybody was very friendly. Gave me a “ at home” vibe, the breakfast was so good it was unbelievable. 10/10 place I highly recommend."
"1552","7453537","620681989",2020-03-23,29581568,"Zane-Marc","Very easy going... great location."
"1553","7454378","622720719",2020-04-19,173496544,"Chandala","I booked this place for two people. Check in was at 3:00pm and I came at 3:20pm. the Host was still cleaning rushing. When she left I took pictures of everything only because she had two bad reviews and happy I did. There was hair in the bathing in the shower, mouse poop on the kitchen draws and I saw a roaches on the floor and walls upstairs, all which I took a pics. Her house rules where no party, not smoking, no loud noise, no drugs, no pets all which I followed.  Me and my brother stayed there and invited my cousin over to talk and catch up, my cousin was only coming over not spending the night AT ALL. My host claims no socializing was a house rule . You can’t have people come over at all. But it was not and I took screenshots of here house rules. My host claims we threw a party in her house because we where so call to loud and texted me which I have screenshots of here discriminating against black peoples mutiple times!!!She said she doesn’t like renting to people like me (younge and black) and will never again and said this to me threw text 3 times. She doesn’t like people like me. There is one tv which is right next to the basement where the host mother stays. I do admit I sleep with the tv on ( I need noise to sleep) but other then that the mother of the owner who stay downstairs over exaggerated the noise. U can see on camera me walking my cousin out the house so she did not spend the night. The house was beautiful but the harassing and texting claiming we was having a party was too much And the discrimination. She threaten to call the police on me which I wish she did so she could see there was only 3 people in the house at at the time. I did not stay for my 2 night I left the next day at 1:30pm. And reported her. If your black and young DOO NOT BOOK HER. She is racist. She didn’t want me there to beginning with Not only did I leave early she didn’t want to give me a partial refund and wanted to over charge $300 which is NO WHERE IN her Fees listing, cleaning fee is 55$ extra ppl is 40$ and security deposit is 200$. JUST DONT BOOK HER SHE DOESNT LIKE BLACK YOUNGE PEOPLE and will text you paragraphs complaining if you laugh to loud. Worst experience ever. All cause I’m young and black."
"1554","7457099","619168464",2020-03-16,24994295,"Federico","Very large space in a central Manhattan location. The flat is beautifully furbished and has lots of shops / restaurants nearby.  We would strongly suggest to book it for a stay in NY!"
"1555","7457099","626119627",2020-05-25,256432032,"Christopher","Beautiful apartment in a safe location."
"1556","7460933","619413359",2020-03-17,2090989,"Laura","El departamento de Aude es hermoso, limpio y muy bien ubicado! Lo recomiendo mucho! Volvería sin dudar!"
"1557","7461611","619102529",2020-03-16,325182185,"David","Intimate and chill setting."
"1558","7461611","622362093",2020-04-13,117800331,"Alexandra","The space is as pictured and very clean. The walls are thin if you’re a light sleeper but nonetheless we enjoyed our stay. Great place !"
"1559","7461720","619165840",2020-03-16,335574000,"Andre","Muito boa a estadia!!!"
"1560","7462019","619841806",2020-03-19,204788938,"Sanne","Guerline has been a very nice host and she was so helpful to us! The house is clean and well located with several supermarkets in the neighbourhood."
"1561","7482821","619699761",2020-03-18,35499253,"Margot","Blair s'est montrée très disponible durant tout notre séjour et a su être arrangeante lorsque nous avons dû retarder notre départ. La proximité avec le métro est indéniable. Pour le lit, il faut pas être adepte des futons. Même si nous n'aimions pas beaucoup, nous avons tout de même bien dormi. La salle de bain était très propre et l'appartement est très bien équipé (cuisine, salle de bain...)."
"1562","7482821","623547328",2020-05-01,197715974,"Sierra","Blair was a great host always checking in. Place was really decorated nice and had all the things i needed"
"1563","7498074","619778604",2020-03-19,27724961,"Matthias","Great apartment in an awesome location. Very nice host! Highly recommended!"
"1564","7498271","620768863",2020-03-24,434875,"Margaret","This is a great apartment, very clean with a nice kitchen, a washer/dryer, and comfortable bed. Self check-in was easy. Hui and Jon were always accessible via messaging, and communicated with me to make sure all was going well. The street is fairly quiet and there is a lovely church nearby whose bell towers provide an excellent landmark if you are ever lost in that part of Brooklyn."
"1565","7501292","619105920",2020-03-16,76806760,"Michael","This place is perfect! Only a few blocks to multiple MTA stations! Beautiful apartment with everything you could need with a great balcony!"
"1566","7502146","618544658",2020-03-15,92536034,"Antonio","Nice affordable place in the Bronx for prolonged stays. I just moved to the city and instead of rushing into getting my own place of finding roomies on (Hidden by Airbnb) , I decided to stay with Mr Kim. It was nice and easy."
